age,experience_years,gender,minority_status,job_satisfaction_score,vocational_training,income
8,7,1,0,10.26188784033579,0,9.838497302712067
9,6,1,0,12.333569169953206,1,17.702377545516274
12,5,1,0,11.091725823314787,1,17.233999687512046
9,7,0,1,10.016135269036054,0,9.982902115934731
13,7,0,0,13.354451602118656,1,18.495188634904498
2,5,1,0,9.796095564837431,0,9.04567014632478
7,4,0,0,8.228807748535633,0,6.687697235981185
5,7,0,0,11.938868000038426,1,16.239171711618102
8,7,0,1,11.22595816580003,1,16.178363263912438
2,5,1,0,11.404166715153698,1,16.79414611830702
13,4,0,0,11.020295956143292,1,17.15938288004987
13,6,1,1,9.106120968065472,0,8.193067716736797
5,5,1,1,7.469924988759303,0,5.81003757209388
7,6,0,0,8.938260842823036,0,7.787050241342644
3,7,1,0,9.808920560991746,0,8.563501316864535
6,7,1,0,8.011472647125375,0,6.63537037835774
5,5,1,1,8.180138268036474,0,6.363432454717917
9,7,0,1,12.19210262563296,1,17.691477652471526
12,6,1,1,12.352305192019566,1,17.61309117170215
9,2,1,0,14.69250856610816,1,19.32184541585174
5,7,1,1,10.313924722730173,0,9.810287065431927
13,4,1,1,11.385880778412847,1,17.510391131098267
7,4,1,0,12.419272442264557,1,17.572797854628377
10,6,1,1,13.344502199486858,1,19.430291332228485
3,6,1,0,10.590071543033334,0,10.00086795253442
5,7,1,0,12.064925685728914,1,17.207616004061666
10,4,1,0,10.629726370540215,0,10.947706145364211
2,7,1,0,9.405548109955804,0,9.301336457411356
10,4,1,0,11.008952933424784,1,17.17206432835429
12,5,1,0,8.886819796209064,0,7.567589778939416
3,6,1,1,12.546731543955795,1,16.5586038373514
10,6,1,1,7.906480291610681,0,6.442876471013056
2,4,0,0,12.05668579685664,1,16.114588090551898
8,4,1,0,9.937105944445864,0,8.55641432074462
3,5,0,1,10.263012430630877,0,9.421199679653771
12,4,1,1,8.410512289303755,0,7.083570810226904
10,3,1,0,10.690672000879164,0,10.97483169399514
6,5,1,0,11.196788742332274,1,16.24554094608259
6,4,0,0,10.752968945974615,0,11.092223616488535
10,5,0,0,8.159820075335993,0,6.573573799501071
8,5,1,0,12.694175264454312,1,17.714817067822448
5,7,1,1,12.366077398800371,1,17.44674457956253
9,6,0,1,13.012037303184345,1,17.377939597625524
9,7,0,0,12.465967633637243,1,17.76219699640852
5,5,0,1,9.94003932219564,0,8.715878495214358
5,8,1,0,10.424678485402058,0,9.897723071327118
5,6,0,0,13.044192297328763,1,17.670916529318035
10,8,1,1,11.340459986679573,1,16.948929369541254
14,4,1,1,9.56247184794063,0,9.675690593621736
5,6,1,0,11.348863395215892,1,17.68297692274231
8,4,0,0,9.81305111782936,0,8.276408780928334
6,8,1,0,14.463506367556954,1,20.050696439079545
5,6,0,0,11.927603911506448,1,16.721670880986398
7,7,1,1,12.86501654503544,1,18.341379398065484
8,7,1,1,11.080396192305392,1,15.630633950029551
10,4,1,0,9.526251182567329,0,8.177973523618073
9,4,1,1,13.343111167064338,1,18.607969527574078
0,5,1,1,9.331866149239538,0,8.15192275222799
7,7,0,0,11.38057634409958,1,17.368348098705283
7,6,0,1,9.587312707274226,0,9.306492517598596
4,6,1,1,12.19993772307955,1,16.937829159087006
3,6,1,1,13.987293485619828,1,18.274573117029085
8,6,0,1,12.274769273021624,1,17.03817410188136
7,5,1,1,10.767580286885178,0,10.287553733716798
8,5,1,1,7.986987449772972,0,6.314521975745581
4,6,0,1,9.608945040186272,0,8.849633560302072
3,3,0,1,8.902291085630033,0,7.357460152186921
12,7,1,1,12.592437856364686,1,17.829347497068053
10,5,0,1,8.758575121435813,0,8.078183336335119
8,4,1,1,7.617451572295429,0,4.758210175683378
7,6,1,0,11.891735855064107,1,17.336051441091794
0,5,1,0,7.160681333895733,0,4.467898704993532
6,6,1,1,13.254921164451416,1,19.020479666629896
5,6,0,1,9.50705857474376,0,9.32307243589643
15,6,0,1,5.577533765338096,0,3.388387883172302
5,6,1,0,12.906933718004971,1,18.151847037904588
9,1,1,0,12.78077338117408,1,17.526569482844522
10,4,1,1,9.766309858485982,0,10.354360293138487
8,4,0,0,8.384821911585735,0,6.686168122749408
13,7,0,0,10.855293862266796,0,10.669253563160924
5,7,1,1,9.40624333872157,0,8.60164797102759
6,4,1,0,10.785098512772786,0,10.137148014169028
6,6,0,0,13.1768750731552,1,17.836639512808237
8,8,0,0,15.77621918092166,1,19.90039012949144
8,3,0,1,12.871740539995823,1,18.33664092237152
6,5,0,1,7.506491953194367,0,5.146011596943468
7,6,0,0,11.312578138443222,1,16.492936284333428
8,6,1,0,8.325654186979163,0,6.210506764645408
9,5,0,1,8.23677489260596,0,6.687355618904206
7,6,1,0,11.059422148868409,1,17.057881284124193
6,6,0,1,12.557011427854238,1,16.91152988165559
4,5,0,0,10.154858107759503,0,10.050258330076716
9,8,0,0,12.79460287736923,1,18.386752949477867
7,5,1,0,10.77549774931368,0,10.296983281079209
10,3,0,0,9.184854645031708,0,7.94048742617411
2,7,1,1,12.402078115667978,1,17.800818302165844
3,7,1,1,11.330702913922496,1,16.101637261640143
8,6,1,0,14.12531754705496,1,18.8680696792362
10,7,1,1,9.254771324304786,0,8.485748308943123
4,4,1,0,12.702567215959336,1,17.996956934437122
4,5,1,0,9.58403349589408,0,8.329911879516184
7,4,1,0,8.833367884785538,0,7.346584762429789
8,7,0,0,15.211321068555414,1,19.61406654296572
7,4,1,0,9.818649304168558,0,9.020346017302565
10,6,0,0,12.375858258565842,1,17.58017810453084
8,6,1,1,12.854635234212584,1,18.28907912302902
6,7,1,1,12.59412260832632,1,17.762444568350585
9,7,1,0,9.39292500971505,0,7.739069532653101
3,6,0,1,10.332004614980256,0,9.593608662719404
10,4,1,1,14.101571283141348,1,18.56739200321454
5,6,1,0,13.232541016577388,1,17.044217298765822
5,7,0,0,11.423442818775818,1,17.11577271288079
6,7,1,0,8.98735150230619,0,7.897229245104758
10,4,1,0,9.464750281216922,0,7.711858077958373
1,5,1,0,10.598742398612584,0,10.140646004164047
7,5,1,0,8.401998440165823,0,7.1872559824724345
8,7,0,1,8.52709732140204,0,7.302981943461325
4,6,1,0,9.59200314380541,0,8.321067024989967
5,5,1,1,11.669669830966589,1,17.21403849020126
6,5,1,1,8.744868684690896,0,7.086945591524306
5,4,1,0,9.227894000625284,0,7.832080069600757
4,8,0,0,13.181496371750814,1,18.206164262653022
6,5,0,0,9.907095046128973,0,9.15163098146648
9,5,0,0,11.19344933956943,1,16.83677977395935
9,5,1,1,13.688309909768993,1,18.98858746070872
7,4,1,0,11.254483994776413,1,16.83340618241535
8,2,1,1,9.22783242992255,0,8.361660354729926
10,5,0,1,8.200589534309529,0,7.18474450444712
5,4,0,1,10.342423667184717,0,11.009994022073224
8,3,0,0,4.952420156613047,0,1.6595232511584808
2,5,0,1,8.087311803050357,0,6.411069317140388
13,6,0,0,10.196950177185796,0,11.096474355038676
7,7,0,1,5.212590082804087,0,2.7086717765953168
5,7,0,0,10.808488760040712,0,10.685442739483303
6,8,1,1,12.374293977297343,1,17.00463826426295
7,6,1,1,11.598075556094324,1,16.51251919596176
16,7,0,1,12.212693312460168,1,18.39336521695688
4,6,0,0,11.114468271058293,1,15.774118583792047
10,6,0,1,8.639347778447855,0,7.888332422143291
5,6,1,1,10.833610440440443,0,10.40550328525054
11,3,0,1,11.770215769069845,1,16.83602674628699
3,6,0,1,7.690430076244167,0,5.2141704952012855
6,4,0,0,12.481977972615594,1,17.368129711518943
5,5,1,1,11.611883194115997,1,16.83318696417769
10,6,0,1,11.96173981449933,1,16.823592925768057
6,7,0,1,13.162836567857784,1,17.93760568401982
11,8,1,0,10.149917260537418,0,9.672604266286251
7,4,1,1,9.661503606571523,0,8.617898322069584
14,5,0,1,12.079631247369852,1,18.41176093913345
8,4,1,0,9.823895510720709,0,8.959126908946288
11,4,1,1,11.490123213806909,1,17.48303887569402
6,6,1,1,8.461947829504144,0,6.925993883580831
9,6,1,1,8.991186980421581,0,8.185454787751185
8,8,0,1,9.224526388727025,0,8.919379529526484
10,2,0,0,11.38093915291566,1,17.151075649855528
9,6,0,0,10.54103825238001,0,10.718164565284084
4,9,0,1,12.255039280134303,1,17.554689281385922
8,5,1,1,11.452169199823643,1,16.90812459752474
10,6,0,0,11.8982357515021,1,18.068725967679654
10,4,1,1,15.61350314022241,1,19.851805332575307
5,5,0,0,7.92350820470111,0,5.974970933453681
7,6,0,0,10.56220767512626,0,11.145964508903049
6,4,0,1,15.42846212131431,1,19.181547667025548
6,5,1,0,10.32896046440931,0,10.281861963138953
10,4,1,0,11.026069576660184,1,16.991289773944427
9,8,1,0,10.967489589895449,0,10.838141601785672
8,4,1,0,11.869659066089197,1,17.500195848823033
12,7,0,0,11.04042437803998,1,17.48852124283654
0,6,1,0,11.801681290655376,1,16.593589464905147
3,6,1,1,13.321764392147076,1,17.621549188706084
8,6,1,1,13.493483738585995,1,17.64532709059953
8,8,1,1,12.243327411779749,1,18.76207598199595
7,7,0,1,10.153159892049183,0,9.160082709911215
9,4,1,1,8.296120471325525,0,6.629549712706022
4,3,0,1,9.872900652756917,0,8.851041147719675
8,5,0,1,9.223646505684174,0,7.893135959644091
4,7,0,0,11.939876272746895,1,16.760164978303667
6,5,1,0,10.5514641223541,0,10.277139322707487
11,7,1,1,11.83755216316027,1,17.383640321931367
7,7,0,0,10.531250165308506,0,10.613749821211185
6,4,1,1,9.627033051457472,0,8.794998173596024
9,6,1,1,12.240039451476912,1,16.715827563329956
10,3,1,0,11.479407614387457,1,16.43701032640124
11,6,0,1,11.300153882113142,1,16.28419759161785
9,6,0,1,6.340232897140861,0,4.749352870962014
6,5,1,0,8.637049857268464,0,6.112248708294245
7,4,1,1,10.655766178965107,0,10.27441676005463
1,4,1,1,12.736059784933897,1,17.630259649241456
5,4,1,1,7.77663151539217,0,6.260264625546539
12,7,0,1,14.096715569366165,1,19.019329976981524
6,6,1,1,12.071484970453334,1,17.68486857795662
5,5,0,1,12.009838159742014,1,17.221444545638033
6,3,1,1,13.964322960385829,1,19.03336764267381
12,3,0,0,7.321639193922571,0,6.154282463043961
6,6,1,0,7.409943773925278,0,5.6208835538020985
6,6,1,1,12.841192072855502,1,17.132175129095494
13,7,1,0,13.324948626242396,1,19.22959466070672
11,7,1,0,10.82110831013879,0,10.838350830787345
3,8,1,0,10.384454005579048,0,9.577306772024444
10,7,1,0,12.12352151647874,1,17.7097819506686
3,6,0,1,11.80722760957997,1,16.247161017233374
6,6,1,0,11.183753529934943,1,16.63676077728903
10,4,1,0,11.33397042298628,1,16.928249651578245
7,4,1,1,8.329552116594364,0,7.441360259749272
6,6,1,0,8.94946479470754,0,7.696517692336777
8,5,1,1,10.105983805804811,0,9.27663906076509
8,5,0,0,9.833543663316725,0,8.477001508234096
9,7,1,0,11.94997801371027,1,17.647008277272384
10,4,1,1,13.744205830104764,1,18.51524935493716
9,4,0,0,11.03252563955471,1,16.154696376142784
7,5,0,1,15.189508273407135,1,21.0957069822929
5,4,1,0,11.79997386145705,1,16.43183247557356
12,7,1,0,12.393307671737142,1,18.509732340226076
5,5,0,0,9.319257052729084,0,8.332579341116999
11,7,0,1,7.277196063178974,0,5.031863284194987
6,5,1,1,9.788562550049758,0,8.198861364532632
8,6,0,0,10.724011618780535,0,10.942940346404322
7,6,0,1,11.664009281587331,1,16.59860668694895
5,2,1,1,12.791266687652366,1,16.95690432043186
12,4,1,0,10.52393913662119,0,10.083390428940598
6,5,1,0,11.284846864819649,1,15.64667925997176
6,4,0,1,15.68174851028687,1,19.135061068998372
9,5,0,1,11.136200032031406,1,16.32627232603184
14,7,1,1,8.525107482623161,0,6.754077587446187
1,5,0,1,11.26225183272662,1,15.993017609788057
7,7,1,1,10.32709384364754,0,10.002358061856672
8,5,1,0,9.572004649763048,0,8.658141718112113
5,2,0,1,11.86309299788328,1,17.231662492279067
10,6,0,0,11.217880647149087,1,16.690080464469847
5,8,0,1,8.334833310024823,0,7.102433785704931
5,6,0,1,7.785813179232791,0,6.286067004564206
9,7,1,1,8.080371014362951,0,6.351914191339512
6,3,0,1,11.49106332902858,1,16.344552397879244
12,4,0,0,11.607811903838307,1,16.58058193848289
3,3,1,1,10.788399357453022,0,9.635291462634228
5,6,0,0,13.131040270372145,1,17.776026921485393
5,7,1,1,10.836668027384349,0,10.443826271638947
8,6,0,0,12.68873424789538,1,17.705299651448872
2,6,0,0,10.518824227485467,0,9.54735004200758
7,7,1,0,9.018975523244636,0,8.409331882039089
9,6,0,1,10.315393765563904,0,9.303898111667626
6,6,1,1,8.50322190104964,0,8.017993082279608
8,6,1,1,6.20431312029905,0,3.713412740828351
8,9,0,1,9.566854744763283,0,9.635148600871252
10,6,1,0,14.653734076703,1,20.022070767155384
11,3,0,1,9.619574203902909,0,8.71091337775676
9,5,0,1,8.011812246714557,0,6.412467734011847
12,6,1,0,8.4372715301973,0,7.697195478843193
8,6,1,0,11.580772587518682,1,16.669601441200527
1,5,1,1,10.397619722331251,0,9.66235583083126
13,8,0,0,11.068571537705695,1,16.35982526059199
7,7,1,1,11.673049437054846,1,17.380080812867355
5,8,0,0,8.359233671157966,0,7.398006635362162
8,5,0,0,9.925688248784844,0,9.793350116221925
6,5,1,1,12.183692064713822,1,16.567223567871068
14,6,1,0,11.075952365400026,1,16.38275644992095
4,6,0,0,9.06684712183536,0,8.03448333436023
13,5,1,1,11.646740837001335,1,18.2507315586245
5,7,1,0,14.378747586544277,1,19.367145771877464
10,5,1,1,12.868825624545552,1,17.9965375946445
12,5,1,1,11.914301188879996,1,17.6866484508223
6,7,1,1,9.099208963492288,0,7.495972934261319
2,6,0,0,9.771617788356592,0,8.317239248808633
4,3,1,1,10.847036121493314,0,10.106530937657777
15,7,1,1,12.747075578966966,1,19.029173535056376
9,5,0,1,11.719824434331043,1,16.848939919122778
5,5,1,1,10.515256914750692,0,10.41224677748888
6,6,0,1,10.069295012157244,0,9.859577163272338
3,5,1,1,7.68981948184652,0,5.253565920614013
6,6,1,0,9.019442570442616,0,7.516890104792885
10,6,1,0,9.696134714873766,0,9.886026031291928
6,7,0,1,11.817232494799718,1,17.496933520994382
3,4,0,0,10.092361531119169,0,8.732101244568542
9,4,0,1,9.30969621613401,0,7.760403511835456
5,8,0,1,10.269041019021754,0,9.539081434096042
12,4,1,1,8.386829045554789,0,7.198519368170612
8,7,1,1,8.84074085844943,0,8.136043512672163
8,7,0,1,9.265553893453616,0,8.905013644359865
9,4,1,0,9.697841953442076,0,8.740078846462465
2,7,1,1,9.196849614620817,0,7.787239677559359
10,5,0,1,9.859976433745858,0,9.113592851866322
8,4,0,0,6.776289398770763,0,4.791816155422412
12,3,0,0,13.359879512402069,1,18.993204376708423
6,3,1,0,12.859291999697463,1,17.90126631025092
11,7,1,1,6.906398462519474,0,5.472651682842161
7,7,1,0,13.480191292165928,1,19.08550872646853
15,5,1,1,11.19295830773293,1,16.947771259141106
5,6,0,1,11.696183354672772,1,16.685724660196332
7,6,1,1,9.799233540986773,0,8.631447244097458
15,6,0,1,9.630362602268168,0,9.07076295395906
6,2,0,0,11.62451206698724,1,15.316423824921962
9,7,1,0,12.08080271141514,1,17.605368809821435
12,7,1,0,13.13658660831695,1,18.17859796671135
8,5,0,1,11.092493771827622,1,15.97248719796178
10,8,1,0,8.700920627570726,0,8.266637020402204
8,5,1,1,11.237268661006365,1,16.568889195894297
6,4,1,1,11.533883174939191,1,15.64390359526098
3,5,0,1,10.34435346099527,0,9.930697853267194
12,5,1,0,15.122463837503968,1,19.81748905488253
9,6,1,1,10.608404978271054,0,11.19118407692004
11,5,0,0,13.702665031835137,1,19.438004778485052
6,5,1,0,8.45407078630137,0,6.920825770351804
12,7,1,1,10.967580606217703,0,11.334432713470042
9,7,0,0,11.688589720757909,1,17.88092623443523
8,4,1,0,6.4182346661424265,0,3.376300487677842
9,6,1,0,13.016662617494628,1,17.766197174140363
7,4,0,1,13.604955508386514,1,18.62184140615557
5,5,1,0,14.122624919538662,1,18.1268444564184
4,5,0,0,8.513746945490293,0,7.344413062146644
10,4,0,1,13.737583377511438,1,19.20711413240436
14,7,0,1,13.38630855144392,1,17.992602504202587
14,3,1,0,14.812724976075929,1,19.98320262854152
2,5,0,0,9.311872874902864,0,8.34543646053263
7,3,1,1,8.674415759067589,0,6.972633238947273
6,3,1,1,16.283003989046744,1,20.20499409311995
-1,7,1,0,11.798710209062824,1,15.862414246025688
6,5,1,0,14.740971251463987,1,19.244709732669172
4,4,1,1,12.971250020088018,1,17.761845250680544
10,8,0,1,13.643993536044652,1,18.292373478873746
4,4,1,1,8.503479876014556,0,7.044962008173111
8,4,0,1,12.599482214347065,1,16.726479263851786
5,4,1,0,9.62835403725568,0,8.230418007789106
4,8,1,0,13.124906262712058,1,18.41745589337144
10,4,0,0,10.611002213815128,0,10.393219700192242
10,4,1,0,9.759687407042458,0,9.220194993511338
8,8,1,0,8.115903524338218,0,7.299046561784343
5,6,0,1,11.586498642003594,1,17.283670633339273
9,6,0,1,10.711815569593792,0,10.392308128502108
10,6,0,1,12.30666325761749,1,17.998942224747402
9,5,1,1,10.753418416045442,0,10.70830050225761
9,7,1,0,12.262962484332764,1,17.588883097993858
7,4,1,0,12.115155320408894,1,17.934362438470977
6,6,1,0,12.507698972944938,1,17.104564058318896
8,3,0,1,10.634137207285187,0,10.2245785361879
10,6,0,0,10.372954273561136,0,10.64603008320143
9,4,1,1,6.591260907629548,0,3.908328642542268
3,7,0,1,12.557270581783168,1,17.2099802525745
4,4,1,1,13.344484378377636,1,17.945236103335805
10,3,0,0,11.751104110969813,1,16.881806955189262
8,6,1,0,9.423259763281084,0,9.387563849679635
5,7,0,0,11.41740911350968,1,16.66726768081931
2,5,0,0,11.113763915634804,1,15.934859361298232
10,5,1,1,9.90113190592042,0,9.439233488142875
10,7,0,1,13.095721208118864,1,18.55916204989632
7,6,0,0,11.208467773587014,1,16.16360230583617
8,5,1,0,12.463900133719603,1,17.588904306404384
9,6,0,0,9.113978387916832,0,8.664954201210593
7,7,0,1,7.205980597727407,0,5.1920627375351245
10,6,0,1,10.45550594826604,0,10.11438387528807
8,9,0,1,8.114955568301475,0,6.431766851688895
9,4,1,1,8.510549688410848,0,7.366313298814573
9,7,0,0,8.855680952234687,0,7.80462671928563
7,7,1,1,9.924658573422064,0,9.358015004663637
5,5,1,0,13.85947522637719,1,18.235077075062318
8,4,1,0,7.613188791785357,0,5.680555887040382
7,7,1,0,11.6664565984359,1,16.11039046182297
5,8,0,0,9.162402709809754,0,8.553870096428472
4,7,1,1,9.916789101205918,0,8.709664029226795
7,6,0,1,11.0677324810955,1,16.574665388661565
-2,5,1,1,9.23903465456319,0,7.619901430632293
8,6,0,0,13.57255566672289,1,18.24210375550314
3,4,1,1,7.501905504171008,0,4.404609427232223
1,3,0,0,14.099044326511727,1,18.4480238144344
7,4,1,1,11.320440102854697,1,17.33567646621842
4,4,0,1,12.076336194033592,1,16.625991612305672
12,7,1,0,9.637449130955924,0,9.320266319490475
12,4,0,0,11.61589870373342,1,17.20249469174332
5,2,0,0,10.561223428810711,0,10.39344025745642
13,4,0,1,10.79039466572357,0,11.135954118286309
9,5,1,1,13.131956600055458,1,19.22287231016086
7,3,0,1,12.50742960155074,1,17.575757515850718
2,5,0,0,12.129848771895498,1,16.646698759259653
7,6,1,0,6.914417508355688,0,4.058736440418547
0,4,0,1,15.510908107244155,1,19.620765219733283
9,8,0,1,8.399943611868071,0,7.679070075041475
4,8,1,1,12.6048411008769,1,18.05308578514936
6,4,1,1,13.564438336491849,1,17.605235981938264
6,7,0,1,15.101195195274762,1,19.82571668637253
7,4,1,1,9.02538506977029,0,7.132106164999813
3,5,1,1,9.963240869120634,0,9.312341355646147
8,5,1,0,9.417427354177544,0,9.334672310390443
9,7,1,1,8.732228415617799,0,7.907548963194323
9,7,0,1,11.76592565426524,1,17.649264222097717
5,6,0,0,9.120814566811749,0,8.11674879299111
7,8,1,0,9.269015461438348,0,8.140384712143915
8,5,0,1,8.330195248530314,0,6.6650150171870965
8,5,1,1,10.263352267462722,0,10.02878727784348
0,4,1,1,7.575711887790424,0,5.468141142019688
8,8,0,0,10.826303870902926,0,10.653053429042474
-1,3,1,0,11.704212439146607,1,17.005168406072567
5,5,0,0,8.897609880462367,0,6.78495005309655
3,6,0,1,11.752069442924448,1,17.015210087025004
8,5,1,1,13.266130251834817,1,17.631004632499252
7,5,1,1,8.90124609146634,0,7.414712576744608
8,4,0,1,11.590284558139253,1,16.22837113634938
5,7,1,0,9.4281473340738,0,8.29320407706448
2,4,0,1,10.874002935101023,0,10.01972277296793
4,4,1,1,9.261740860321868,0,7.869765505127886
9,6,1,1,7.689443808927693,0,5.856145355013809
6,6,1,1,9.588126423437242,0,9.632353957658967
9,4,0,1,11.576761273543188,1,16.230830854048186
5,2,0,0,13.52880667831566,1,18.370768742691343
9,7,0,0,12.061842901575602,1,18.002016666344133
2,2,0,0,11.154493179471466,1,16.319373129375204
3,6,1,0,14.601299194934528,1,19.40906695832728
3,7,0,0,8.452286488174366,0,6.875057965406753
4,5,1,0,13.206301981271402,1,17.970617872631514
5,8,0,1,10.379814725792748,0,10.68214123160995
15,5,1,0,12.835178798469483,1,18.87161818322603
3,6,0,0,9.790151880822329,0,8.45022750938756
7,6,0,1,15.360217231958842,1,20.25919832491461
11,7,0,0,10.667824381250965,0,10.03621582542456
6,4,0,0,10.744245044622632,0,10.342302928469406
7,2,0,0,10.800051940110905,0,10.618268648415745
9,6,0,0,9.170691212706616,0,9.231269154673477
8,5,0,1,13.031635143263015,1,18.10304658984156
11,5,1,0,6.191185665548202,0,4.09283439620677
9,9,1,0,13.07644922874222,1,18.91026871207835
9,5,1,0,9.823653027983882,0,9.414852439815752
10,6,1,1,10.71833289640534,0,10.639275515108755
10,6,1,0,9.885726802554762,0,8.712879866350708
8,3,0,0,14.35024019216879,1,19.81943817747778
1,3,1,1,14.115761984654313,1,18.59447612694992
9,5,0,1,11.858157344648202,1,17.79085178492825
10,4,0,0,12.960632282102134,1,18.79475182307044
10,4,1,0,10.116001441047633,0,9.597205890335344
9,5,1,1,10.76992324829158,0,10.520209057679882
7,6,1,1,11.510185812949691,1,17.028098953031076
11,5,0,0,8.935203401937677,0,7.8017651650939985
11,6,1,0,12.1138300612248,1,17.04923466466311
9,5,0,1,8.468115067704966,0,7.983406622933136
8,7,0,1,8.54143864175669,0,7.016923089239364
9,6,0,0,9.34166563712806,0,9.11945374157248
7,5,0,1,9.738445150328197,0,9.088984215365604
8,6,1,1,11.258597928629213,1,16.82512770402032
8,4,0,0,13.415221840168662,1,18.387445890587287
6,7,1,0,14.57704629908878,1,19.34982227008577
10,5,1,0,10.634417103810938,0,10.079663369457238
4,6,0,1,8.177500763529132,0,6.345470851048768
15,5,0,1,9.41073690641736,0,9.459831881121016
8,5,1,1,11.27761422736767,1,16.501201120092837
9,6,0,0,11.475581027676023,1,16.328857178084387
5,3,0,1,14.123149081277688,1,18.59617257971492
8,6,0,0,13.998282490415724,1,18.06267247935478
5,6,1,0,15.78486757274867,1,19.57206889633628
8,6,0,0,12.18133443194486,1,16.90906526979958
8,5,1,1,12.268617568837367,1,17.13973800659839
11,5,0,1,11.528309835139888,1,16.988723701168386
11,5,1,1,16.32832822502541,1,20.793388170253078
4,5,1,0,13.00902167676476,1,17.93286590065747
8,5,1,1,12.216975843516131,1,17.44832473635628
10,7,0,0,7.763770563419801,0,5.357695938256427
8,2,0,1,12.115849757822122,1,16.423317021039267
4,2,0,1,11.27405444176222,1,16.665165020196557
12,4,0,0,12.4380336265835,1,17.94980344763498
2,3,1,0,9.890045482109745,0,8.596723390864264
7,7,0,1,12.31874708735245,1,18.09699623489065
11,4,1,0,12.972204081746508,1,18.49224336468715
6,4,1,1,12.211801000654448,1,17.749605085662957
12,9,0,0,12.817766397838454,1,18.62231962066325
8,2,0,0,10.504335612692868,0,9.99720485992106
13,7,1,0,10.26454440994636,0,10.74315512064206
9,8,0,1,7.465245855320404,0,5.878711705498072
6,6,0,0,13.455121398419296,1,18.333328902051974
8,6,0,0,9.986193695389264,0,9.3170552023761
10,6,0,0,9.4365233001698,0,9.244891195148416
12,4,0,1,9.667558874411515,0,9.168222029123294
5,7,1,1,13.064392111649024,1,18.033154733792976
8,3,1,1,10.195502135957163,0,9.725108997557276
12,5,0,1,7.861745226257256,0,6.296003770476098
9,8,0,1,10.034221390135684,0,10.125609792881026
11,4,0,0,11.315070295232108,1,17.082666727703973
4,8,0,1,13.790000590832577,1,18.69274132905328
10,3,1,1,10.10440134209554,0,8.615574365319173
7,7,0,1,12.578398465606424,1,16.33216481741436
7,5,0,1,8.413804766219934,0,7.089752374494235
10,4,0,0,8.241352216760573,0,6.869379007052438
