age,income_level,gender,minority_status,political_engagement_score,policy_participation,post_policy_satisfaction
2,5,0,0,12.819830422616176,1,14.34669304094951
8,4,1,1,7.55333713503086,0,6.285511505945361
11,10,0,1,11.672309682611314,1,15.062794597180796
9,6,1,0,10.76987975929416,0,12.534782956988476
6,7,0,0,14.484131068661974,1,15.792790112010096
8,7,1,1,9.739617391780016,0,9.911256798266688
4,6,1,1,8.521594033209004,0,6.86635782280884
2,7,1,1,15.32348263276091,1,16.240344581774842
7,5,0,1,7.782550711044724,0,7.255708319126037
8,5,0,0,9.117020183695326,0,8.125971459773652
8,6,0,1,10.00547506956056,0,10.28932851905529
5,4,1,1,10.944664248425454,0,10.778940392388504
3,7,1,0,14.75755840287741,1,14.913397553146137
6,5,0,0,5.423822952843078,0,3.2166026486007486
5,6,0,1,14.678776047200842,1,16.502897014069468
13,8,0,0,8.129244840377089,0,7.843875280631898
11,7,0,1,7.5359696629557344,0,6.845907899627734
8,2,0,1,10.527063968022604,0,10.951718364188508
7,8,1,0,10.454341952387864,0,10.921717460379316
1,7,0,1,5.655695860182104,0,2.1412436430422934
12,4,0,0,6.226743345469839,0,4.985420583553796
2,5,0,0,10.31007197117535,0,10.721125058902764
4,6,1,1,12.384839152727492,1,14.194279488949586
4,7,0,0,9.35460968103832,0,8.273678655011855
2,8,0,0,12.067313884028554,1,13.606844994098546
7,5,1,0,12.742063022425125,1,14.50364623622975
5,5,0,0,13.591655776535102,1,13.820151158061062
6,7,0,0,11.022304490000142,1,12.723182206403454
6,6,0,1,12.944967925203352,1,14.682042580330478
14,10,0,1,12.635337998753876,1,15.71990715299752
6,5,0,0,12.873860157645376,1,14.206778018231423
9,7,1,1,12.820452879710553,1,13.988012304622744
8,4,1,1,11.428176586547552,1,13.287289833935295
10,4,0,1,9.663521817865211,0,9.652427122051495
5,5,0,1,13.001186705216751,1,14.10445585325944
9,5,0,1,8.472969689294573,0,6.921838533863824
8,8,1,0,11.70342491081791,1,13.160739145422305
4,7,0,1,13.313588485717345,1,15.238706490168694
8,5,0,0,9.655314561074636,0,9.022848412343016
4,4,0,0,11.045519505476928,1,12.58207465274367
13,6,1,1,7.033178066968105,0,6.463288254283624
8,8,1,1,9.985159684303555,0,10.000106742789368
8,6,0,0,13.243375584739365,1,14.929541289576813
5,5,1,1,12.072277411178632,1,14.334464562277322
4,4,0,1,12.062213275658744,1,13.39171772348564
7,3,1,1,10.24334791441808,0,9.510086467611092
9,4,1,1,12.842373333206345,1,14.251611884306527
7,7,0,0,12.182388962568194,1,14.383413528159744
9,3,1,1,10.13953150679252,0,10.20112913336202
8,4,1,1,9.112304301247333,0,9.021747900913724
7,5,0,0,8.162374690680732,0,7.307709187356871
7,9,1,0,8.137876714269687,0,6.162494789066686
9,7,0,0,14.390295694911472,1,16.394431220614887
8,7,0,1,11.820182604628153,1,14.24248114404666
11,7,1,0,10.442595351535497,0,11.125044675586354
9,7,0,0,10.322611939061831,0,10.154109487561987
9,5,1,1,14.219047604667956,1,14.517171678072128
10,6,1,0,12.476464143337688,1,13.65515716477072
13,6,0,1,13.686264603216042,1,15.036143624894947
5,4,0,1,13.271890154735344,1,13.912940050296344
7,5,1,0,12.040139160109522,1,13.667858849073768
7,7,1,1,14.278273279095403,1,16.097606706953194
8,3,0,0,6.638199876910812,0,4.035007091586995
5,5,1,0,11.423098797999604,1,12.775608502995407
5,5,0,1,9.563451475127584,0,9.798223188914363
6,5,1,1,9.644546015549306,0,10.323527885007673
9,6,0,1,13.282528930361018,1,14.551671601368888
2,5,0,1,13.403051354923932,1,13.431496985578557
3,5,0,0,14.261979399138664,1,14.87907859838761
8,6,0,1,14.455158493910051,1,16.256198687007082
10,3,0,1,10.34332385257647,0,9.69325275921122
7,4,0,1,8.862565316224138,0,8.904718260386971
12,5,1,1,13.05422073953393,1,15.297396304186886
3,6,1,0,8.09031661280046,0,5.737825620882713
5,4,0,0,6.876816072449595,0,5.027842521544094
6,6,1,1,10.50194236921879,0,10.77003145354344
9,5,1,1,8.960992873650044,0,9.295143412170953
9,5,1,0,8.831639792486765,0,7.533409489817427
14,5,1,1,12.117969769887662,1,14.200480413031688
4,5,1,1,13.488818311172906,1,13.770739552407802
6,5,0,0,11.843200331093897,1,11.835513655744792
4,5,1,1,16.430758631619998,1,16.73726902552631
7,6,0,0,10.532608501209122,0,11.02906410464627
5,5,0,0,12.658235519315568,1,14.529471930221332
6,3,0,1,12.157596920495338,1,13.014689937208296
10,6,1,1,5.943833677552958,0,4.879788379660245
2,3,1,0,7.075659249603319,0,4.168277594163936
10,6,0,0,11.062086801816251,1,12.6669249699669
9,4,1,1,12.027901972149785,1,14.907254791305782
9,5,0,0,7.352701731493291,0,4.983511064340666
11,6,1,1,12.94485690146572,1,14.765579832765331
8,8,1,1,15.556775766981607,1,17.320291614409776
6,4,0,0,12.514648253430185,1,14.018742742844024
5,5,1,1,13.139625245113963,1,14.97301645069977
8,7,1,1,13.121474883184588,1,14.618042107941836
5,6,1,1,11.514474830981587,1,12.63215533310102
3,4,1,1,13.389488853698923,1,14.654872801642624
8,6,1,1,10.795825431015798,0,12.073963186968689
18,5,1,0,11.273855952310909,1,13.85896235182584
10,6,0,1,11.317894840201973,1,13.851530504081056
6,4,1,0,11.985237541699416,1,13.673992253868562
6,6,0,1,11.552107773416996,1,13.782462268204696
6,6,1,0,9.812860973854498,0,8.748416269534813
6,4,0,0,11.425303170158248,1,11.932927842862892
2,4,0,0,10.750717424526288,0,9.083826312794784
10,5,0,0,10.909310039008954,0,11.514744562791266
12,4,0,0,11.162089967432728,1,13.859576031929324
7,6,1,1,11.486117090770431,1,13.123902903799925
5,5,0,0,11.221571802718996,1,12.754751041497732
8,8,0,1,9.290904617469437,0,9.779309173113417
7,4,0,0,12.92182598841747,1,13.977242931577758
10,5,0,0,11.140441025586844,1,12.716214374109736
5,3,0,1,8.014096556780723,0,6.19262827510307
3,3,1,1,13.137413136779047,1,13.99108732827164
9,4,1,1,10.876725917578671,0,11.119153635327311
11,5,1,0,8.582027014601707,0,8.00674826240026
6,5,0,1,8.33259115987269,0,7.282507735332941
6,5,0,1,10.065880216119789,0,9.674583194749548
9,4,0,0,12.695072756922926,1,14.364607543656884
8,7,1,1,12.457520555296284,1,14.018483395858654
4,7,0,1,8.202845599132402,0,7.007666061989713
5,5,0,1,8.973073456647228,0,7.733346809127038
11,7,1,1,10.10541510178831,0,9.983906670890654
9,7,0,0,9.966846215639883,0,10.662319412406935
9,4,1,0,7.586508034395514,0,7.108172741080811
7,4,0,0,6.491069000213124,0,3.65673530208756
11,5,0,0,8.521458301270812,0,7.674183213603969
4,5,0,1,13.835708175153153,1,15.016605480894494
11,6,0,1,13.142327208242698,1,15.17002762114397
9,6,0,1,11.981778942973111,1,14.3143524007552
4,8,1,1,9.280672667144048,0,8.786058718230532
6,8,1,1,12.474999322005894,1,14.356967206852223
9,5,0,0,13.270168253889103,1,14.918435934724064
8,5,0,1,8.752000677442517,0,7.925962860037728
5,6,0,1,14.511960693837962,1,15.751608839385405
7,7,0,0,10.80987271452888,0,10.917019476295614
5,7,0,0,11.55970300981302,1,13.51870834647729
6,5,0,0,13.200578685954152,1,14.587511757530203
7,5,0,1,8.304281089775369,0,7.434379191519697
6,9,1,0,10.708210475900175,0,11.337172271547209
8,5,1,1,13.461993295864714,1,14.51861909708575
4,5,1,0,13.20459615388359,1,15.095901529561608
4,7,1,0,8.534905799833004,0,7.417121413198144
6,6,0,1,9.206739408065925,0,8.08999037707058
8,6,0,0,11.056045906004782,1,12.839739765385708
7,6,1,0,10.85292859890676,0,11.620130819894223
8,5,0,0,6.706313519211086,0,4.945200746612037
11,5,0,0,9.13546322548068,0,7.664171666950816
3,6,1,0,9.71697761345059,0,8.581985521874946
14,4,0,0,9.537912154186085,0,8.740930905308307
3,7,1,0,11.124651250803664,1,13.170283279178417
6,8,0,1,13.395232621353935,1,14.588951128398456
4,3,0,0,12.050105833250528,1,13.526741662045149
7,4,1,0,11.62092180920923,1,12.696728062314666
7,7,0,0,8.367426665170383,0,7.131800907007018
1,5,1,0,11.045734091227828,1,11.823863453016983
12,7,0,0,14.29921682993104,1,15.177160264391167
13,6,1,1,8.209375811332329,0,7.338837280940314
6,6,1,1,11.053353826315233,1,12.407098833066929
8,6,0,0,14.644333376405932,1,15.80247851632786
1,7,0,0,11.492279227296548,1,12.08111073222025
0,7,1,1,12.98387508844098,1,14.687717346147226
12,5,0,1,11.518789816554982,1,13.762317023960351
8,4,0,0,14.738792774391436,1,15.377571288729849
2,8,0,0,11.445387804087677,1,13.313522768574556
3,7,0,0,12.825373094716886,1,14.44660520228048
6,7,1,1,12.264837748583744,1,13.94896900991715
5,6,1,1,8.513731047997192,0,7.611958546253759
7,4,1,1,7.234461011704893,0,6.332771404618338
9,7,1,0,10.224677283635334,0,10.41280234130316
6,5,1,1,10.275753785808272,0,9.89023754393916
11,6,0,0,9.372714963140927,0,9.994486484574402
0,4,0,0,9.646692441908884,0,8.605845207992928
5,6,1,1,13.548232679515582,1,14.565331586054503
18,6,1,1,9.56075238813356,0,10.547879611264127
0,2,1,1,11.480278150753756,1,11.75788032423594
6,6,1,1,10.292549925282271,0,10.65425164002976
4,5,1,0,11.30739785254332,1,12.927503100421395
11,5,1,0,11.665802646556047,1,13.493956846237175
9,5,0,0,9.116701828965915,0,9.202734363900122
5,5,1,1,10.464612881539097,0,10.132144108152223
8,6,0,1,12.272539998821149,1,14.528370958843812
8,4,0,1,7.753579226594942,0,5.897882346967262
9,8,0,1,11.19348214071264,1,14.06693078026525
10,4,0,0,10.532640698552076,0,10.36423345802436
8,3,0,0,8.151030539565202,0,7.19832550256599
7,7,1,1,11.019995981827424,1,13.763108439972097
8,6,0,0,9.231499448315445,0,9.235305897904857
12,4,1,0,9.283851692202871,0,8.483152897698744
4,7,0,1,11.164847216148074,1,12.718302799770754
7,3,0,0,12.277549298581262,1,13.781118959537686
9,5,1,0,10.797185822459388,0,11.364952659491196
11,6,0,1,12.643122898749072,1,15.413974078426468
9,3,0,0,12.466475563940378,1,14.154320270361564
12,7,0,0,10.756756310844768,0,12.066579299480296
7,6,1,1,11.17013072064015,1,13.975238587996794
7,6,1,1,8.489907859814831,0,8.012644720718077
8,7,1,1,13.167485617448678,1,15.60718695333206
9,8,1,1,9.374079468887722,0,9.501803981846848
8,7,0,1,11.296568767217384,1,12.990489249496784
4,7,0,0,14.578412541533211,1,15.516988476488994
8,7,0,1,12.782059544827566,1,13.789491575030183
2,1,1,1,9.50554066170699,0,8.21165258731645
11,7,1,0,15.032500429909266,1,16.717307081025353
8,5,0,1,13.198680342583966,1,14.9258922356896
3,3,1,0,13.946126679825976,1,14.919700672447185
10,6,0,0,10.866488271838795,0,10.84453631937961
7,7,1,1,13.467627440810976,1,15.251069176852027
13,4,0,0,9.938734069799224,0,9.84027658616044
5,5,1,0,13.5801047162502,1,14.672744838787088
9,6,0,1,9.918338623202242,0,10.47670308043664
13,5,1,0,11.81746612409025,1,14.73787087878431
13,6,0,0,13.68464195262892,1,15.23634439054488
5,4,0,1,11.345498200014031,1,13.11023055190165
9,8,1,1,10.977323776080633,0,12.455659694778682
11,6,1,0,8.250775618418217,0,6.713733762555956
13,5,0,1,11.095988109467225,1,13.29595941406921
7,7,0,1,12.644401949118178,1,14.803803822093624
8,5,0,1,10.973721588150507,0,11.32718335686568
10,6,0,0,10.69713711441931,0,10.6991027960225
9,3,0,1,11.866996765546851,1,13.30814925853778
1,5,0,0,16.80186273594099,1,16.859353239980944
7,5,1,0,10.23841316820038,0,9.9783019618025
12,4,1,0,6.4673878942084855,0,4.301076757342978
9,7,1,0,9.501887485339529,0,9.376399253875425
14,5,0,1,11.555820755088028,1,13.588323951748762
11,5,0,0,14.466044178733355,1,16.182887726010378
10,9,1,0,15.593266318482415,1,16.897413003740635
10,5,1,0,13.099962055700448,1,14.591530375329835
7,4,0,0,11.142697413256638,1,11.796880144295034
8,6,1,1,13.642846929924747,1,15.353525078135984
1,8,1,1,11.609475868253568,1,13.07243874857109
3,5,1,1,10.938744729879224,0,11.742396351002244
6,5,1,1,11.828511254030843,1,14.133306433332049
9,5,1,0,7.654772414830163,0,5.918460065929148
9,5,0,1,7.9456068066706,0,6.638938296703171
9,6,1,0,12.562358914675231,1,14.948832890566775
8,3,1,0,13.42689574148581,1,14.397071437687826
8,4,0,0,16.019680939199514,1,15.995339587388669
6,7,1,0,13.352438631602457,1,14.262748370609014
8,5,0,1,11.762295595878388,1,13.79433964720909
6,4,0,0,12.394530486013236,1,13.942729962708066
8,6,0,0,12.094615292513636,1,13.488051953844598
6,5,1,0,12.034831320322128,1,14.6690016296957
11,8,1,1,8.928738165379281,0,8.486772806106874
5,7,0,0,11.978852335099605,1,12.832864786537227
12,8,1,1,14.071783149767407,1,16.274983127266744
3,6,1,0,10.464641740156292,0,11.011644568329814
7,4,0,0,9.99070209793244,0,8.96718915164464
3,6,0,0,8.87982366211051,0,7.322412037564461
5,4,1,1,9.96565536742056,0,9.941614069374197
9,5,1,1,14.546486080142415,1,16.372355768476062
8,7,1,1,11.864974112943946,1,13.799477198038494
5,8,0,1,9.67027652967552,0,9.87514643107737
8,7,0,0,7.338864891504963,0,5.459620499660868
14,6,0,1,9.87960916121052,0,10.703115816216815
7,4,0,0,4.634840283301664,0,1.2429939351165504
0,6,1,1,10.473933076211075,0,10.241389414124232
7,8,0,0,11.44901126205092,1,13.953969794372547
9,5,1,1,8.968797169608056,0,8.635929473588066
4,5,1,1,9.794418784296282,0,8.906745090273072
4,3,0,1,12.19305669989005,1,13.725694619904484
6,5,0,0,11.479738484021734,1,13.435059469449293
6,6,0,0,11.132345003014924,1,13.561917309704022
6,8,1,1,13.247237551080133,1,14.99351958756994
7,4,1,0,9.22248410456965,0,7.631804381307404
7,5,0,0,18.31677790301089,1,18.395627017572263
6,5,1,0,7.777765540333027,0,6.712956843171546
5,6,1,1,11.539637047664296,1,13.460111834320672
11,3,0,0,10.893646297875955,0,11.175304149198189
7,6,0,0,9.645901282409508,0,9.113654611965249
6,6,0,0,12.009045212997206,1,12.871719443454277
11,4,1,1,11.031814458428885,1,12.680954159787046
3,6,1,0,13.961089191059726,1,14.298717566873664
12,8,1,1,9.700814767068884,0,10.19318221037744
2,4,1,0,9.208980772251188,0,8.466292004813585
6,8,0,1,12.66007547915068,1,14.656172161259589
11,6,0,0,11.688598136294424,1,14.23208590876558
5,7,0,0,9.363202345333452,0,8.918990164529543
6,6,0,1,10.715415736483916,0,10.637841362239024
6,6,1,0,10.141489243790923,0,10.056197436984355
4,6,1,1,10.09965410464752,0,9.287058757107216
8,7,1,1,7.920978178270886,0,6.930108087217628
8,6,0,0,12.36645584825414,1,13.31037996915871
4,7,0,1,10.959165211691792,0,11.489266091601774
6,4,1,1,8.76578758549767,0,8.137059936290749
6,6,1,0,9.353754260982514,0,9.181679202450358
3,7,1,1,7.938192681927381,0,6.1761922523935135
6,3,0,1,12.60156375724695,1,13.48787646127182
8,5,1,1,10.385931254931736,0,9.566770118857336
7,6,1,1,11.822055602813998,1,13.382920130500777
6,6,1,0,9.407495307956646,0,8.405355501879399
6,4,1,0,10.927534327429148,0,10.636708686069886
13,4,1,0,10.303251684135589,0,10.765884774179383
12,7,1,0,9.007249677828876,0,9.01612458146675
8,4,0,0,9.122893008713474,0,7.778801938080486
3,5,1,1,11.258459221244411,1,12.390122033471624
10,8,0,0,7.709661160873592,0,7.403486502513264
6,7,1,1,15.047357593824607,1,16.42192126599573
12,4,0,1,11.76670470929256,1,14.113264867471488
2,4,0,0,9.341775824157628,0,8.54475533708353
6,5,1,1,9.11679480518728,0,8.04069332959417
9,6,0,0,13.514892458894646,1,15.681561273229883
5,4,0,1,9.679872850278894,0,9.31941345204553
7,8,1,1,10.178921642961264,0,9.863442759089436
7,5,0,0,12.118978773811778,1,12.682558984333028
11,5,1,1,11.408863834008642,1,13.433788278146844
6,7,0,0,10.60492468232802,0,11.529392912656425
1,4,0,0,10.295741494020216,0,9.408790260678035
6,4,1,1,9.1537876224984,0,7.781855115195797
6,7,1,0,9.824821421512002,0,9.108278188493063
0,5,1,0,9.900824842909886,0,8.318496506758981
8,6,1,1,9.650822277110416,0,9.01686696985914
11,4,0,0,12.62724996746066,1,14.531156238894296
12,7,0,0,11.89250115424121,1,13.211791262680906
3,5,0,1,15.36824337932152,1,16.674968469045528
9,5,0,0,9.499366285999836,0,10.445769825137443
10,7,0,1,6.244373720809262,0,4.983820983915199
11,6,0,1,11.641155398202,1,13.65747778125626
6,6,0,0,12.76005606920469,1,14.614079255918533
-1,7,1,0,10.900699170728036,0,11.37287311791344
12,9,1,0,9.51637185001799,0,8.99379006246077
4,5,1,0,8.954922865474058,0,6.820389657575759
9,5,0,1,12.058835825579006,1,13.400106369078475
5,7,0,0,7.359307396230873,0,5.261889004820614
6,6,0,0,9.085942636890874,0,8.455112629209857
10,5,0,1,10.688943319814868,0,10.41545559277917
12,3,0,1,12.450213930325928,1,14.15406042807656
8,7,0,1,11.718898290323615,1,14.07956346153587
9,5,1,0,14.13141911111693,1,16.181155006844588
7,4,0,1,10.588241690955474,0,10.538413390912876
6,4,1,0,9.378093541779494,0,8.079986454150628
10,6,0,1,8.404486186260439,0,8.34408835899467
13,6,1,1,12.392266607899938,1,14.201083770382134
8,3,1,1,7.800964626162491,0,6.959715613102784
9,6,1,1,12.952214408262517,1,15.659394074568722
10,7,0,0,14.043483197685882,1,14.845126901521953
9,7,1,1,11.677555446659516,1,13.969969821744586
2,5,0,1,9.841932028378316,0,9.56527015236982
10,8,0,1,7.124206321866584,0,6.488222484304594
8,4,1,0,15.007836007298453,1,15.968783639526135
12,8,0,1,7.9609528267072225,0,7.7539490315667345
8,2,0,0,13.856371558005938,1,13.62786274776396
4,7,0,1,13.133585606726736,1,14.497206598986269
12,6,1,1,9.892536927336666,0,10.10473971991393
6,5,1,1,7.707099966762545,0,5.613728776113955
9,5,1,1,11.11293364249566,1,12.639978714324762
5,4,1,0,10.060175545208375,0,8.702584852457594
10,4,1,0,10.355216738829686,0,10.83935184534275
10,5,0,0,9.910903894676816,0,9.54605729734064
10,7,1,0,12.134386992992216,1,14.451252287928062
8,4,0,0,8.31320752168756,0,7.105582651157018
13,5,0,1,9.164258240662033,0,9.204470801706597
8,6,0,0,12.537382217373358,1,14.23522779107937
8,5,1,1,13.45465244724525,1,15.116449964324364
12,3,0,0,14.021187497868642,1,16.18380961667668
9,4,0,1,10.517425853316212,0,10.54515746904301
7,6,0,1,10.680823818146967,0,11.480876842982662
9,7,1,1,10.463612797314484,0,12.2454315743835
7,6,0,1,12.081225300031928,1,14.416285623221494
10,6,0,1,10.195710777107358,0,10.274780103957765
6,6,0,0,10.671947316408875,0,11.066552607247536
13,4,0,1,12.326130978564777,1,13.920279083226268
5,6,1,0,11.097554033223282,1,12.714314320856218
7,5,0,1,11.017467076473464,1,11.952000953482404
7,6,0,0,9.996496034480463,0,9.642244087612948
4,6,0,1,12.003589623251177,1,13.448796474587027
2,5,1,0,9.915595626868337,0,9.134415512037087
12,5,0,1,10.551574609808716,0,10.761055986657402
8,4,0,1,9.44495534630054,0,9.342652448636178
11,6,1,1,9.103149745669628,0,8.028229772203986
7,6,1,0,10.565432173353042,0,11.011729706384074
8,9,1,1,11.553909823688883,1,14.57145049344388
11,6,0,0,9.343803451130109,0,9.260426928109196
11,7,1,0,9.655371006062609,0,9.764845337876633
5,6,1,1,13.387415642304186,1,14.34223834870362
5,6,1,1,11.044174097598232,1,13.007033828823593
1,8,1,0,12.984826488218078,1,14.538282087666303
12,5,0,0,9.65336498798768,0,8.932409005548093
7,8,0,0,12.032382119859168,1,14.540105968172528
9,5,0,1,11.009725585125024,1,13.707242844462614
12,5,0,1,9.652839677895148,0,10.144503565392554
6,7,0,0,9.367944992678543,0,8.465820483033252
9,6,0,1,14.478100761049411,1,16.21287390301259
7,3,1,0,7.93304392332144,0,6.195478361887229
4,6,0,1,12.607407279567278,1,14.15492811110714
6,3,0,0,10.627091925137746,0,9.431087269027143
3,5,1,0,12.10897868045188,1,12.40963338513918
8,3,0,0,11.909189960259228,1,13.674141648422289
6,3,1,0,10.264492823922096,0,10.220850148738846
6,4,1,0,10.938273296505674,0,11.477282420407292
5,4,0,0,12.91838501044334,1,13.834693953962274
5,8,1,0,10.614930017904925,0,11.49836322782407
8,4,0,1,7.072752398745274,0,6.359896266603464
5,5,1,0,11.785129330174463,1,12.150945917052372
4,7,1,1,9.992108473874634,0,9.600874029482071
12,6,1,0,10.959350975562671,0,12.342719788556815
12,4,1,0,14.277965857056442,1,15.776678066563546
11,6,0,0,10.504778530178442,0,11.086387861575531
6,7,1,1,9.75246755916397,0,10.306265529145229
5,9,1,1,13.942645800261598,1,16.09629283835839
6,5,1,1,8.335949839461213,0,7.2585193383950175
8,8,0,1,11.250417068822165,1,13.44410517254385
7,6,1,1,5.005843756578783,0,1.963092063937384
10,6,0,0,11.343609909282652,1,12.94729779145898
5,3,0,0,7.091230707149366,0,4.432191471502072
2,7,0,1,13.026583896285354,1,14.095887966318374
9,7,0,1,11.184885658162832,1,13.018743206279243
11,4,0,1,12.89925071905982,1,14.053339042867528
8,5,1,1,11.216000168415723,1,12.673400117289018
10,3,1,1,11.172642165133468,1,13.354956230838132
8,4,1,0,11.24531234276421,1,13.32679783628569
7,5,1,0,10.736445242478016,0,10.01080424249
11,5,0,0,11.662842612532067,1,14.20402163219922
9,3,0,1,6.265944508391132,0,4.876790181008735
7,9,0,0,12.369598964406697,1,14.089681792200668
6,4,0,0,9.359992839549802,0,7.874025761056568
10,5,0,1,10.349747345353302,0,10.207974372536157
13,5,0,0,11.329440570273947,1,13.637292670433226
11,8,1,0,12.94848186279178,1,14.750779987140522
14,5,0,1,9.559604395014969,0,9.585180863183858
8,5,0,1,8.942315151457818,0,7.810183270628641
3,7,0,0,10.764526676021864,0,10.155615802082684
6,9,0,0,8.05948981057242,0,5.566189658627575
10,4,1,0,8.792990822040007,0,8.751922186933518
9,5,1,0,10.507454506634346,0,9.706092689046857
6,6,1,1,13.204418277662636,1,14.48948857543457
7,5,0,0,12.411985735527972,1,13.991569391596988
6,4,1,1,12.579084375208064,1,14.954736780139068
7,5,0,1,13.35540003431569,1,14.938355770438235
7,4,1,1,9.612493700425553,0,8.866066172418636
7,6,1,1,13.393357690405804,1,15.00536121522694
6,7,1,1,12.252102354595085,1,14.104134486045693
2,6,0,0,12.43365318185971,1,13.568379701374203
10,9,0,0,9.340716456416276,0,10.537572749102786
7,6,1,0,8.779123544284015,0,8.559526189129818
5,5,1,0,10.085712554192156,0,9.28211539911594
7,7,1,0,10.61083821195562,0,10.84388388372668
4,5,1,0,8.735127739329442,0,7.6029608044615005
7,4,0,0,8.588939866351293,0,6.725689945619117
6,4,0,1,11.780847074676128,1,12.095396103652517
1,5,0,0,11.216353307623542,1,11.519961347677906
15,3,1,0,11.898249028279842,1,14.150394315759211
9,5,1,1,9.63134361601892,0,9.223807092816996
8,7,0,0,10.372381046410531,0,10.605959393627993
8,6,0,1,10.280002621574669,0,10.024153883274304
6,4,0,0,13.836202468461371,1,14.271997007893308
5,5,0,0,6.807596753813082,0,4.379666555203771
7,6,1,1,11.500177800850906,1,13.517980049722192
11,4,1,1,10.193508952717778,0,10.398950567761233
12,5,1,0,11.126709252541902,1,13.172805009144009
9,2,1,1,14.58232937239438,1,15.718755584182276
14,6,1,0,12.122716568467148,1,14.493522940903931
13,5,0,1,8.719512097822205,0,7.797852261168697
8,6,0,0,9.153654030379997,0,8.882510394863742
8,4,1,1,8.908031817781234,0,8.163212743804227
8,4,0,1,12.265052411012784,1,14.314563161708463
9,7,1,0,10.4376720393963,0,10.612084707874857
2,6,0,0,9.63580565695319,0,8.872929674123087
4,7,1,0,10.936140397388671,0,10.458888608400184
5,5,1,0,7.05345792507843,0,4.721971950926191
5,4,0,0,11.884189722746392,1,13.203699093519011
11,5,0,0,10.30710930299893,0,11.451908986967531
9,6,1,1,10.69609348282468,0,11.349365073233326
5,6,0,0,12.382040577774276,1,13.882756257397094
10,3,1,0,10.856719245070538,0,11.348774969262848
7,5,1,0,7.815034957828338,0,6.536188838318696
5,5,1,1,11.748327301648189,1,13.197869508592689
10,3,0,0,10.608373285920026,0,10.990820316205056
6,7,1,1,10.97668820615332,0,11.528671571289898
6,6,1,0,10.170483470197716,0,10.432877682455516
12,5,1,1,9.096271335773608,0,8.950223878844483
9,5,1,1,11.741743843704736,1,13.190319200270192
8,6,1,1,11.591211526468223,1,13.30339403836584
9,5,1,0,9.813545433582686,0,8.98798889042702
10,3,0,1,8.615607104087408,0,7.710758854159275
7,3,1,0,10.99541826585697,0,10.646254871494548
9,7,0,1,9.799511050857475,0,10.150147444444968
7,7,0,0,9.023535283271654,0,7.4549474992648435
4,6,1,0,12.203395854989378,1,13.347708391098545
10,3,0,0,11.533055448048213,1,13.135063015904112
5,6,0,0,8.113348774310573,0,6.975532263993114
1,4,0,0,10.210974090754757,0,9.169797178960094
11,6,1,0,11.658918964534225,1,14.464303515461454
6,5,0,0,9.743258569303835,0,9.00862197870975
13,6,0,0,9.691612411520529,0,9.854968515575017
4,5,1,1,11.667350696931136,1,13.834749011891809
