student_id,year_of_study,scholarship_received,test_scores,family_income,previous_test_scores,private_school,urban_school
17,0,0,49.00367381995803,6,11,1,1
17,1,0,49.00828409130158,6,11,1,1
17,2,0,46.21848158207085,6,11,1,1
17,3,0,44.14554207759751,6,11,1,1
17,4,0,47.83842163664036,6,11,1,1
17,5,0,48.0927350952193,6,11,1,1
17,6,0,48.6124460198168,6,11,1,1
17,7,0,46.99516806265421,6,11,1,1
17,8,0,47.25528965147105,6,11,1,1
17,9,0,50.370687188182025,6,11,1,1
18,0,0,46.81859583470277,3,11,1,1
18,1,0,48.69990193982728,3,11,1,1
18,2,0,45.1406508032148,3,11,1,1
18,3,0,47.887510300563655,3,11,1,1
18,4,0,46.48725414623232,3,11,1,1
18,5,0,45.67704774971777,3,11,1,1
18,6,0,48.47190590228786,3,11,1,1
18,7,0,46.98116467030761,3,11,1,1
18,8,0,46.5924458025064,3,11,1,1
18,9,0,46.426443652041705,3,11,1,1
19,0,0,48.70723237706684,6,7,1,1
19,1,0,47.75802031979748,6,7,1,1
19,2,0,45.75223847298911,6,7,1,1
19,3,0,46.73821435239349,6,7,1,1
19,4,0,45.423923629022056,6,7,1,1
19,5,0,46.15655331477787,6,7,1,1
19,6,0,47.82870983461778,6,7,1,1
19,7,0,45.71740359661599,6,7,1,1
19,8,0,46.30639520308291,6,7,1,1
19,9,0,47.57675049713247,6,7,1,1
20,0,0,50.056398162712085,5,7,0,1
20,1,0,47.30263741271588,5,7,0,1
20,2,0,46.91468395641935,5,7,0,1
20,3,0,50.51981687562708,5,7,0,1
20,4,0,46.78662916320291,5,7,0,1
20,5,0,47.65933549870591,5,7,0,1
20,6,0,48.36894780642384,5,7,0,1
20,7,0,47.365832791885566,5,7,0,1
20,8,0,48.11850253567246,5,7,0,1
20,9,0,48.501256644037866,5,7,0,1
21,0,0,48.83344996499261,2,9,1,1
21,1,0,50.309623390977926,2,9,1,1
21,2,0,48.664131096701816,2,9,1,1
21,3,0,46.89998476426105,2,9,1,1
21,4,0,48.997590755908575,2,9,1,1
21,5,0,48.253243968679925,2,9,1,1
21,6,0,49.86064039806239,2,9,1,1
21,7,1,50.62892489543368,2,9,1,1
21,8,1,48.38029890155961,2,9,1,1
21,9,1,52.20142544575484,2,9,1,1
22,0,0,46.67907952165934,4,6,1,0
22,1,0,46.072200953897855,4,6,1,0
22,2,0,45.87472215889689,4,6,1,0
22,3,0,47.674903623063294,4,6,1,0
22,4,0,45.67832611301866,4,6,1,0
22,5,0,45.63710016012841,4,6,1,0
22,6,0,48.95117649997743,4,6,1,0
22,7,0,44.52908964762001,4,6,1,0
22,8,0,44.05901814644246,4,6,1,0
22,9,0,48.48017555208786,4,6,1,0
23,0,0,48.76144217369017,3,11,0,1
23,1,0,49.88592508784069,3,11,0,1
23,2,0,47.39517540311725,3,11,0,1
23,3,0,47.25145258768875,3,11,0,1
23,4,0,49.78313667219285,3,11,0,1
23,5,0,49.82383410091218,3,11,0,1
23,6,0,50.9832251678442,3,11,0,1
23,7,1,50.63038574520783,3,11,0,1
23,8,1,50.73606590388284,3,11,0,1
23,9,1,52.06783495788275,3,11,0,1
24,0,0,44.034612221503465,3,4,1,1
24,1,0,44.65060699686439,3,4,1,1
24,2,0,44.72721450498386,3,4,1,1
24,3,0,44.50814262915977,3,4,1,1
24,4,0,45.21759321125995,3,4,1,1
24,5,0,44.554603732416645,3,4,1,1
24,6,0,47.094322839044814,3,4,1,1
24,7,0,43.90064302348826,3,4,1,1
24,8,0,43.07921053238822,3,4,1,1
24,9,0,48.51190139507123,3,4,1,1
25,0,0,48.29772482997808,5,11,0,0
25,1,0,49.31037914126433,5,11,0,0
25,2,0,45.90313972048918,5,11,0,0
25,3,0,50.452545481512345,5,11,0,0
25,4,0,49.08915206430683,5,11,0,0
25,5,0,47.11679045683615,5,11,0,0
25,6,0,49.73910602931011,5,11,0,0
25,7,0,49.7834338070174,5,11,0,0
25,8,0,47.39407445352097,5,11,0,0
25,9,0,49.44174887368666,5,11,0,0
26,0,0,47.286141160031725,2,8,0,0
26,1,0,46.853025201216425,2,8,0,0
26,2,0,45.07744650817116,2,8,0,0
26,3,0,45.631941705669085,2,8,0,0
26,4,0,46.45278707049305,2,8,0,0
26,5,0,47.91000214862593,2,8,0,0
26,6,0,48.43712774664768,2,8,0,0
26,7,0,46.90847443732196,2,8,0,0
26,8,0,44.405276891016165,2,8,0,0
26,9,0,48.84593537941942,2,8,0,0
27,0,0,50.263658969107446,4,6,1,1
27,1,0,50.46064477167391,4,6,1,1
27,2,0,48.514232945840334,4,6,1,1
27,3,0,49.74248464187258,4,6,1,1
27,4,0,48.0667201697396,4,6,1,1
27,5,0,46.03536463499628,4,6,1,1
27,6,0,50.480329031191935,4,6,1,1
27,7,0,49.56391882377675,4,6,1,1
27,8,0,46.837857263893184,4,6,1,1
27,9,0,51.65675898512737,4,6,1,1
28,0,0,45.757486400178,5,11,1,1
28,1,0,46.36941690951662,5,11,1,1
28,2,0,47.47334631520904,5,11,1,1
28,3,0,46.47001681644181,5,11,1,1
28,4,0,46.72064017735386,5,11,1,1
28,5,0,46.724851773182735,5,11,1,1
28,6,0,47.77237672561587,5,11,1,1
28,7,0,45.06291873848423,5,11,1,1
28,8,0,46.40599305685208,5,11,1,1
28,9,0,50.35871404856813,5,11,1,1
29,0,0,48.1968465383116,3,11,1,0
29,1,0,49.134613440183145,3,11,1,0
29,2,0,48.29242092368602,3,11,1,0
29,3,0,49.29236798184708,3,11,1,0
29,4,1,48.75377464962466,3,11,1,0
29,5,1,48.27524270358537,3,11,1,0
29,6,1,52.78284906805119,3,11,1,0
29,7,1,48.775409583996606,3,11,1,0
29,8,1,47.8557067915994,3,11,1,0
29,9,1,52.4341792265427,3,11,1,0
30,0,0,46.88663746742456,3,7,0,1
30,1,0,46.64106631421909,3,7,0,1
30,2,0,47.04880535821428,3,7,0,1
30,3,0,46.77936674666949,3,7,0,1
30,4,0,46.14287706349511,3,7,0,1
30,5,0,45.66132076851251,3,7,0,1
30,6,0,46.93753142383243,3,7,0,1
30,7,0,45.98756085748072,3,7,0,1
30,8,0,45.450011012705225,3,7,0,1
30,9,0,47.79974886537988,3,7,0,1
31,0,0,47.65220414639353,2,11,0,1
31,1,0,45.53453594361788,2,11,0,1
31,2,0,45.09624463718876,2,11,0,1
31,3,0,46.44413341141588,2,11,0,1
31,4,0,47.078479302778575,2,11,0,1
31,5,0,46.17189261330924,2,11,0,1
31,6,0,48.4956456444604,2,11,0,1
31,7,0,45.81755066186916,2,11,0,1
31,8,0,46.61372787152485,2,11,0,1
31,9,0,46.70281962554378,2,11,0,1
32,0,0,47.08169983980466,3,9,1,0
32,1,0,49.23004383363803,3,9,1,0
32,2,0,50.55282555241071,3,9,1,0
32,3,0,47.79967947999461,3,9,1,0
32,4,0,47.06285653398127,3,9,1,0
32,5,0,45.769189981124406,3,9,1,0
32,6,1,52.345372064863525,3,9,1,0
32,7,1,48.44393035293817,3,9,1,0
32,8,1,46.85814387469577,3,9,1,0
32,9,1,52.16208101612826,3,9,1,0
33,0,0,48.91371941057774,5,5,0,1
33,1,0,48.17590792483896,5,5,0,1
33,2,0,47.94770436540877,5,5,0,1
33,3,0,46.82151501458724,5,5,0,1
33,4,0,47.28131207973794,5,5,0,1
33,5,0,48.15887339883658,5,5,0,1
33,6,0,49.77077666446048,5,5,0,1
33,7,0,47.27960276732412,5,5,0,1
33,8,0,46.59540748392713,5,5,0,1
33,9,0,48.57519088413078,5,5,0,1
34,0,0,47.35812701828129,4,5,0,1
34,1,0,45.30352295410576,4,5,0,1
34,2,0,43.12768928458287,4,5,0,1
34,3,0,46.89722245227676,4,5,0,1
34,4,0,46.01524733687162,4,5,0,1
34,5,0,45.63020068871398,4,5,0,1
34,6,1,50.783118397421056,4,5,0,1
34,7,1,48.58978102805848,4,5,0,1
34,8,1,47.25746563949105,4,5,0,1
34,9,1,49.5427906805775,4,5,0,1
35,0,0,48.22837078105168,8,8,1,0
35,1,0,48.9497228759205,8,8,1,0
35,2,0,46.660758123991656,8,8,1,0
35,3,0,47.45161353914813,8,8,1,0
35,4,0,47.85069877763448,8,8,1,0
35,5,0,47.99588011565199,8,8,1,0
35,6,0,50.22063773286428,8,8,1,0
35,7,0,46.79414823411577,8,8,1,0
35,8,1,48.35825283372533,8,8,1,0
35,9,1,50.87039858331085,8,8,1,0
36,0,0,47.67897775184128,1,9,0,1
36,1,0,47.96501747409626,1,9,0,1
36,2,0,44.88193718559984,1,9,0,1
36,3,0,46.28506161106787,1,9,0,1
36,4,0,47.18823281145031,1,9,0,1
36,5,0,44.7421210655151,1,9,0,1
36,6,0,48.35754982305187,1,9,0,1
36,7,0,48.34260771859969,1,9,0,1
36,8,0,46.43949343649852,1,9,0,1
36,9,0,49.86384638980615,1,9,0,1
37,0,0,45.37745873553525,3,6,0,0
37,1,0,45.58041213467647,3,6,0,0
37,2,0,44.79825361472557,3,6,0,0
37,3,0,45.27048919343674,3,6,0,0
37,4,0,44.99115770897831,3,6,0,0
37,5,0,44.955212250868975,3,6,0,0
37,6,0,47.49567240099754,3,6,0,0
37,7,0,45.55677596616152,3,6,0,0
37,8,0,44.2431275958342,3,6,0,0
37,9,0,47.1614823780162,3,6,0,0
38,0,0,47.10358733677216,2,11,0,0
38,1,0,47.81568494457435,2,11,0,0
38,2,0,45.07284622771906,2,11,0,0
38,3,0,47.697021237416784,2,11,0,0
38,4,0,47.040108530656696,2,11,0,0
38,5,0,44.808737573254,2,11,0,0
38,6,0,47.345025612059466,2,11,0,0
38,7,0,45.92876649986979,2,11,0,0
38,8,0,43.7312329492652,2,11,0,0
38,9,0,47.12547039529802,2,11,0,0
39,0,0,47.14976742046847,4,6,1,1
39,1,1,48.73256558434621,4,6,1,1
39,2,1,49.222552483086886,4,6,1,1
39,3,1,52.20902572039488,4,6,1,1
39,4,1,49.01278791042845,4,6,1,1
39,5,1,49.280241593407695,4,6,1,1
39,6,1,51.58127993070914,4,6,1,1
39,7,1,47.44743117456503,4,6,1,1
39,8,1,47.290911464824006,4,6,1,1
39,9,1,50.21505877374777,4,6,1,1
40,0,0,50.30090051928484,7,7,0,1
40,1,0,50.20660744846225,7,7,0,1
40,2,0,47.99007537159708,7,7,0,1
40,3,0,50.30168809523347,7,7,0,1
40,4,0,48.04268786228488,7,7,0,1
40,5,0,47.22719932662843,7,7,0,1
40,6,0,49.70318885039429,7,7,0,1
40,7,0,47.61397657817125,7,7,0,1
40,8,0,47.60223449619253,7,7,0,1
40,9,0,50.35348678887127,7,7,0,1
41,0,0,46.19968126589066,3,5,0,0
41,1,0,45.94624043007157,3,5,0,0
41,2,0,45.32959151518347,3,5,0,0
41,3,0,46.23051441742295,3,5,0,0
41,4,0,45.31101270454642,3,5,0,0
41,5,0,46.81150192604397,3,5,0,0
41,6,0,46.88947298327909,3,5,0,0
41,7,0,44.5596980236642,3,5,0,0
41,8,0,42.75407387331222,3,5,0,0
41,9,0,45.54111976539402,3,5,0,0
42,0,0,51.30749188016878,5,10,0,1
42,1,0,49.20732927867633,5,10,0,1
42,2,0,47.4398223986193,5,10,0,1
42,3,0,49.072554151225056,5,10,0,1
42,4,0,47.508644564559496,5,10,0,1
42,5,0,48.09242524103604,5,10,0,1
42,6,0,49.39958557509325,5,10,0,1
42,7,0,48.69571721733041,5,10,0,1
42,8,0,47.377793000185285,5,10,0,1
42,9,0,48.84372771181232,5,10,0,1
43,0,0,44.74417509740291,3,8,1,0
43,1,0,45.259144780943615,3,8,1,0
43,2,1,48.45485132601315,3,8,1,0
43,3,1,46.05150561912231,3,8,1,0
43,4,1,47.77122894510676,3,8,1,0
43,5,1,45.88030733395031,3,8,1,0
43,6,1,49.08273040158171,3,8,1,0
43,7,1,48.41272040699784,3,8,1,0
43,8,1,45.358384225844624,3,8,1,0
43,9,1,47.79369417787781,3,8,1,0
44,0,0,47.85095590864479,3,8,1,1
44,1,0,47.08542498735584,3,8,1,1
44,2,0,45.46930751179834,3,8,1,1
44,3,0,47.38601319624114,3,8,1,1
44,4,0,45.48116342549227,3,8,1,1
44,5,0,45.86224320405533,3,8,1,1
44,6,0,47.95129280673009,3,8,1,1
44,7,0,44.56692394685257,3,8,1,1
44,8,0,45.39800615200348,3,8,1,1
44,9,0,49.44320541241844,3,8,1,1
45,0,0,48.652007301399486,1,4,1,1
45,1,0,49.00903417010964,1,4,1,1
45,2,0,46.905264625294,1,4,1,1
45,3,0,46.04035555295861,1,4,1,1
45,4,0,47.91884527605408,1,4,1,1
45,5,0,45.979986040996,1,4,1,1
45,6,0,49.153736481794056,1,4,1,1
45,7,0,46.57581312282312,1,4,1,1
45,8,0,43.98440957093181,1,4,1,1
45,9,0,48.101861688942,1,4,1,1
46,0,0,49.17600035763951,2,9,1,1
46,1,0,48.72429965518645,2,9,1,1
46,2,0,47.42594037291254,2,9,1,1
46,3,0,47.67426555516027,2,9,1,1
46,4,0,47.61493160720055,2,9,1,1
46,5,0,46.27075186785853,2,9,1,1
46,6,0,50.01492573689553,2,9,1,1
46,7,0,46.56100856359223,2,9,1,1
46,8,0,46.37574053110247,2,9,1,1
46,9,0,49.01577280174426,2,9,1,1
47,0,0,48.218663268781015,2,10,0,0
47,1,0,46.4228260597538,2,10,0,0
47,2,0,46.00250307444925,2,10,0,0
47,3,0,44.81850657449698,2,10,0,0
47,4,1,49.367674356766095,2,10,0,0
47,5,1,47.39964070936518,2,10,0,0
47,6,1,50.09515195995793,2,10,0,0
47,7,1,48.66880271466115,2,10,0,0
47,8,1,48.1435586387296,2,10,0,0
47,9,1,50.11402575396251,2,10,0,0
48,0,0,47.25161482966731,2,7,0,1
48,1,0,47.95176926621193,2,7,0,1
48,2,1,46.24325696858272,2,7,0,1
48,3,1,47.21871950700541,2,7,0,1
48,4,1,48.22471175542154,2,7,0,1
48,5,1,44.47211891410004,2,7,0,1
48,6,1,50.029465919913726,2,7,0,1
48,7,1,46.03443815778533,2,7,0,1
48,8,1,45.51754245799272,2,7,0,1
48,9,1,51.20902061226563,2,7,0,1
49,0,0,49.547559901749416,4,11,1,0
49,1,0,49.31110737661233,4,11,1,0
49,2,0,47.36741993126533,4,11,1,0
49,3,0,47.739531026741325,4,11,1,0
49,4,0,47.55257200963941,4,11,1,0
49,5,0,46.01452095982914,4,11,1,0
49,6,1,49.35733678515592,4,11,1,0
49,7,1,49.83303778385104,4,11,1,0
49,8,1,49.04743466011733,4,11,1,0
49,9,1,50.97312361704351,4,11,1,0
50,0,0,48.9779482954505,3,13,1,0
50,1,0,48.8605373369154,3,13,1,0
50,2,0,48.87697564842119,3,13,1,0
50,3,0,47.601875270353055,3,13,1,0
50,4,0,47.280165705124645,3,13,1,0
50,5,0,47.76370145484825,3,13,1,0
50,6,0,49.017206971779885,3,13,1,0
50,7,1,51.72632444467895,3,13,1,0
50,8,1,47.71553762109617,3,13,1,0
50,9,1,52.1643130862476,3,13,1,0
51,0,0,47.58950003227847,4,10,0,1
51,1,0,47.794011809039006,4,10,0,1
51,2,0,46.84138544529975,4,10,0,1
51,3,0,48.395194337285886,4,10,0,1
51,4,0,48.185383040837486,4,10,0,1
51,5,0,48.16422782738374,4,10,0,1
51,6,0,50.88008845326977,4,10,0,1
51,7,1,47.71619724936773,4,10,0,1
51,8,1,47.745052345814464,4,10,0,1
51,9,1,49.883768550609794,4,10,0,1
52,0,0,45.72209607161213,1,8,1,0
52,1,0,47.011378884537166,1,8,1,0
52,2,0,44.654632597372725,1,8,1,0
52,3,0,46.4396606257248,1,8,1,0
52,4,0,45.41344273004327,1,8,1,0
52,5,0,46.070550269012976,1,8,1,0
52,6,0,47.549715714888926,1,8,1,0
52,7,0,46.26751258699699,1,8,1,0
52,8,0,43.01974287012611,1,8,1,0
52,9,0,47.76851575328835,1,8,1,0
53,0,0,46.31910553987174,2,5,1,1
53,1,0,45.69651147615558,2,5,1,1
53,2,0,45.59446053395885,2,5,1,1
53,3,0,44.03978848651513,2,5,1,1
53,4,0,46.069917752116616,2,5,1,1
53,5,0,46.63901478685362,2,5,1,1
53,6,0,45.59421753569068,2,5,1,1
53,7,0,46.48474907299983,2,5,1,1
53,8,0,44.884922432059945,2,5,1,1
53,9,0,46.47513615473469,2,5,1,1
54,0,0,48.37540567107636,4,8,1,1
54,1,0,49.85388491505128,4,8,1,1
54,2,0,47.24464426237207,4,8,1,1
54,3,0,49.14074415340888,4,8,1,1
54,4,0,47.22105774554844,4,8,1,1
54,5,0,48.57332339316582,4,8,1,1
54,6,0,51.113496495114674,4,8,1,1
54,7,0,48.80336836301059,4,8,1,1
54,8,0,47.32290700090149,4,8,1,1
54,9,0,52.64611604302389,4,8,1,1
55,0,0,45.7029115152803,4,8,1,1
55,1,0,47.838873719908015,4,8,1,1
55,2,0,45.88180601388583,4,8,1,1
55,3,1,48.45635909792074,4,8,1,1
55,4,1,47.13813236889874,4,8,1,1
55,5,1,47.26965946615484,4,8,1,1
55,6,1,50.24370474836245,4,8,1,1
55,7,1,48.84679176337763,4,8,1,1
55,8,1,47.29530785656039,4,8,1,1
55,9,1,51.297849407953855,4,8,1,1
56,0,0,48.02872362002756,4,8,1,0
56,1,0,47.03907849105664,4,8,1,0
56,2,0,46.15200458450322,4,8,1,0
56,3,0,47.82602018236079,4,8,1,0
56,4,0,46.86842394893258,4,8,1,0
56,5,0,45.14541507008376,4,8,1,0
56,6,0,50.13145014501876,4,8,1,0
56,7,0,46.4935297347285,4,8,1,0
56,8,0,45.28073816105447,4,8,1,0
56,9,0,49.2395782723619,4,8,1,0
57,0,0,47.28344952636735,0,8,1,1
57,1,0,45.98198193474811,0,8,1,1
57,2,0,43.43408009136072,0,8,1,1
57,3,0,46.65196033010581,0,8,1,1
57,4,0,46.52046854206569,0,8,1,1
57,5,0,46.35169541785276,0,8,1,1
57,6,0,47.66939504489181,0,8,1,1
57,7,1,47.85244950406831,0,8,1,1
57,8,1,46.94287541118495,0,8,1,1
57,9,1,48.231908381099146,0,8,1,1
58,0,0,46.18171481050549,3,4,0,0
58,1,0,46.38670720428787,3,4,0,0
58,2,0,48.6529152383354,3,4,0,0
58,3,0,47.36993232536603,3,4,0,0
58,4,0,46.86150453050559,3,4,0,0
58,5,0,47.46673598947393,3,4,0,0
58,6,0,47.63924487942407,3,4,0,0
58,7,0,45.64799629632872,3,4,0,0
58,8,0,45.73697036119916,3,4,0,0
58,9,0,47.95992989366828,3,4,0,0
59,0,0,46.21609844204404,5,9,1,0
59,1,0,48.20037954705894,5,9,1,0
59,2,0,47.90948693807705,5,9,1,0
59,3,0,48.42323617802946,5,9,1,0
59,4,0,45.319840162755874,5,9,1,0
59,5,0,46.20380678097162,5,9,1,0
59,6,0,49.32191158126553,5,9,1,0
59,7,0,49.104987197151225,5,9,1,0
59,8,0,45.077799079438506,5,9,1,0
59,9,0,50.0637226196646,5,9,1,0
60,0,0,49.25772757526568,4,8,0,1
60,1,0,52.2828554639799,4,8,0,1
60,2,0,48.03955681166504,4,8,0,1
60,3,1,52.385504435706565,4,8,0,1
60,4,1,50.58813366336186,4,8,0,1
60,5,1,51.529605434924015,4,8,0,1
60,6,1,51.76380545173249,4,8,0,1
60,7,1,50.97641380461847,4,8,0,1
60,8,1,50.3193512051982,4,8,0,1
60,9,1,51.980127476956646,4,8,0,1
61,0,0,48.12751594108707,7,13,0,0
61,1,0,49.52256548418575,7,13,0,0
61,2,0,49.60515925583304,7,13,0,0
61,3,0,50.12058089207256,7,13,0,0
61,4,0,49.42445029682776,7,13,0,0
61,5,0,48.707541047777234,7,13,0,0
61,6,0,50.46915148501529,7,13,0,0
61,7,0,49.384191329418734,7,13,0,0
61,8,0,47.98735375115759,7,13,0,0
61,9,0,51.38939908682547,7,13,0,0
62,0,0,48.98608459168938,5,10,1,1
62,1,0,50.03034200739258,5,10,1,1
62,2,0,50.066802202010905,5,10,1,1
62,3,0,47.86174972597255,5,10,1,1
62,4,0,46.202805001958936,5,10,1,1
62,5,0,48.751876307835154,5,10,1,1
62,6,0,48.908685835384816,5,10,1,1
62,7,0,47.310232878871766,5,10,1,1
62,8,0,47.72340957210986,5,10,1,1
62,9,0,48.50012433948116,5,10,1,1
63,0,0,46.4155900863622,5,10,0,0
63,1,0,49.72586408600722,5,10,0,0
63,2,0,45.31735794759669,5,10,0,0
63,3,0,47.46060442333837,5,10,0,0
63,4,0,44.54655116698656,5,10,0,0
63,5,0,46.295554759382206,5,10,0,0
63,6,0,51.59470600219097,5,10,0,0
63,7,0,45.63303188496246,5,10,0,0
63,8,0,47.937884400205554,5,10,0,0
63,9,0,50.86129930286075,5,10,0,0
64,0,0,47.38152768668718,3,9,0,0
64,1,0,48.44250520075288,3,9,0,0
